459,443
460,428
495,454
482,466
490,490
494,463
468,423
499,432
458,445
496,481
495,487
460,427
485,431
488,453
484,471
488,488
465,460
472,433
503,447
477,460
483,496
479,472
464,428
477,430
458,447
482,469
499,483
461,421
469,421
493,448
483,468
492,487
465,452
471,430
483,444
472,457
489,493
489,493
461,435
486,433
469,452
485,477
493,496
478,436
462,421
487,448
518,466
548,497
594,477
618,451
667,464
702,460
729,473
785,480
778,445
805,459
853,459
853,438
890,453
864,429
861,437
912,452
870,418
913,436
916,443
875,422
920,440
876,422
909,426
924,444
878,411
893,432
900,445
884,417
898,435
880,425
861,424
878,442
852,410
874,430
888,447
846,417
852,436
847,431
837,423
850,442
799,415
822,433
832,451
814,419
834,437
818,437
795,427
811,445
784,420
792,432
806,450
764,421
773,440
769,446
773,427
794,444
752,426
754,434
778,451
754,419
777,438
760,448
755,428
742,445
745,431
735,433
750,450
715,422
711,441
737,456
716,428
734,445
707,437
699,435
710,451
685,422
718,439
726,456
664,429
701,445
682,444
680,434
709,451
652,427
667,442
692,458
663,429
684,446
666,448
645,436
663,453
660,432
662,440
697,456
586,431
592,451
536,461
471,445
436,466
316,401
266,349
225,348
167,357
162,386
174,396
161,358
170,370
180,402
182,439
205,456
181,415
185,412
212,438
202,457
208,485
209,463
195,431
215,443
203,456
225,489
239,488
206,439
235,441
244,462
237,484
263,500
236,455
228,443
262,469
247,477
265,509
261,490
244,452
264,455
252,472
277,503
289,507
248,454
271,446
279,472
273,483
298,504
270,470
272,443
296,451
285,469
296,497
299,493
286,447
290,450
293,467
303,501
326,508
281,456
302,445
318,469
303,477
322,503
317,478
309,442
324,447
320,462
328,500
349,499
317,445
321,446
340,469
343,488
350,511
312,459
328,444
338,467
336,473
357,503
358,493
327,446
343,454
350,461
353,500
365,502
327,449
346,446
365,472
362,486
375,504
361,470
348,445
372,457
355,468
368,500
382,498
355,448
349,447
382,463
373,489
393,502
354,452
369,441
380,466
372,472
398,502
372,483
367,441
380,451
