485,469
458,449
457,463
486,457
449,452
490,465
455,443
481,457
454,470
488,447
477,460
474,460
471,453
474,466
461,446
482,456
495,469
446,447
473,462
490,465
451,451
513,463
452,449
484,455
495,468
473,442
484,457
477,466
464,449
479,463
477,452
485,452
490,465
466,443
533,455
557,465
592,437
634,447
609,438
680,430
704,441
721,410
756,421
810,433
792,403
796,417
850,412
839,397
859,413
856,389
860,400
878,416
867,384
900,402
900,408
868,390
891,407
864,388
889,394
879,412
859,382
874,402
874,413
848,389
880,407
849,395
842,397
845,416
836,383
834,405
864,421
807,394
824,412
820,408
797,401
823,418
789,392
804,408
794,425
792,394
816,412
789,412
810,401
772,420
780,397
783,408
808,426
756,398
775,416
774,424
765,405
747,423
778,407
707,415
791,430
711,401
731,419
776,432
713,410
715,428
727,417
705,415
736,432
655,405
696,425
712,440
698,412
712,430
688,427
657,422
714,438
664,412
697,426
699,443
655,416
645,434
673,435
662,422
683,437
623,419
591,431
571,450
478,429
425,451
321,468
211,464
180,488
99,485
102,497
84,512
91,498
105,512
128,518
106,504
153,514
122,506
140,508
166,516
138,496
149,506
188,515
158,498
177,507
166,500
184,496
208,506
172,489
180,500
209,510
201,490
248,498
306,494
258,485
267,495
266,477
293,484
295,494
254,476
302,488
303,489
284,476
309,487
285,475
290,480
315,491
322,469
315,482
312,490
302,474
325,485
321,476
321,476
333,486
306,467
306,480
341,492
322,469
337,481
328,476
330,473
350,483
312,463
343,474
350,486
300,466
355,478
348,478
336,467
356,480
322,465
337,473
337,485
361,462
345,475
363,481
361,467
354,480
348,466
361,468
387,479
328,459
375,473
352,482
364,464
369,475
368,470
349,469
382,480
350,457
398,470
377,482
381,462
357,475
385,473
367,465
399,478
362,460
368,471
425,483
365,460
403,473
371,475
391,464
375,477
376,461
394,468
384,480
393,459
361,473
427,479
359,461
427,473
378,464
395,465
411,477
392,453
409,466
419,479
385,460
394,472
393,466
392,463
426,475
391,455
407,468
418,480
397,456
452,468
391,468
438,459
