463,462
481,476
451,454
471,468
459,462
453,457
481,470
456,450
459,463
477,475
458,450
481,464
479,464
460,456
469,469
451,450
464,458
480,472
454,450
468,464
466,469
460,454
472,468
458,455
461,460
474,473
448,448
464,463
470,473
450,455
465,469
449,460
467,458
474,471
454,449
463,464
480,476
456,452
468,466
477,462
463,458
476,471
447,449
465,461
468,474
457,453
466,466
461,467
507,454
554,465
570,443
627,448
676,457
679,424
739,435
780,436
791,414
829,426
830,405
848,406
891,419
855,388
886,406
894,417
878,389
911,406
891,395
892,394
900,412
884,379
894,398
911,417
870,387
890,406
877,400
865,393
894,411
845,385
861,401
882,419
846,388
869,406
858,407
851,396
867,413
838,389
837,401
860,419
808,391
818,411
822,418
792,399
822,418
798,403
796,408
819,425
776,395
798,413
796,426
770,404
774,422
760,411
759,410
771,428
738,401
744,420
788,436
743,406
782,423
764,418
748,413
758,430
719,402
742,418
749,435
711,409
725,427
721,428
714,415
736,432
702,412
738,423
684,438
644,413
610,434
554,445
449,439
395,461
302,455
252,470
203,491
149,480
135,500
179,510
156,496
187,508
174,501
177,502
198,512
183,491
203,502
222,511
201,492
214,503
219,497
220,492
235,502
217,485
229,496
250,506
224,486
250,497
234,496
233,491
248,501
229,484
242,491
277,501
240,482
262,494
265,497
255,484
274,495
265,482
263,489
281,498
270,477
290,488
286,495
278,480
289,492
281,483
283,483
299,493
284,475
294,487
305,497
282,477
307,489
300,483
296,482
315,492
294,471
323,482
333,493
310,474
319,486
320,483
319,477
330,488
312,471
331,481
349,491
330,469
333,481
338,484
330,475
338,486
332,470
337,476
362,487
339,467
343,480
343,486
337,471
365,483
363,472
355,475
368,486
347,463
374,475
376,485
352,468
379,481
356,472
371,470
377,482
364,462
362,476
386,488
362,464
391,476
381,473
379,469
388,480
369,459
379,470
400,482
363,462
381,476
383,476
376,466
403,478
379,463
379,471
394,483
371,460
397,473
402,478
380,466
400,478
379,465
385,468
407,480
382,459
394,473
407,481
390,462
414,474
398,467
