461,460
426,403
445,416
470,449
428,417
453,449
456,442
436,407
460,436
433,423
443,437
468,456
426,392
451,412
462,442
434,422
458,451
439,425
440,415
464,446
424,421
447,444
471,459
430,402
455,428
447,435
439,436
463,456
426,411
445,418
470,456
429,422
453,445
455,439
435,409
460,434
432,425
443,446
468,454
426,402
450,427
461,450
433,431
458,450
437,416
440,406
465,442
424,413
448,445
469,458
431,402
455,429
444,439
438,435
464,447
425,400
446,420
472,456
429,419
453,448
452,433
436,401
461,440
430,423
443,436
468,461
426,400
449,446
457,484
430,492
453,535
427,520
430,541
453,593
407,586
430,625
448,649
408,609
432,645
417,653
412,660
439,684
395,628
418,647
446,688
399,655
426,678
422,670
407,634
434,664
399,643
416,665
445,682
399,619
426,642
432,666
407,645
435,664
407,624
416,619
443,655
399,621
425,651
443,659
406,601
433,628
416,628
415,628
443,647
399,587
423,604
451,642
407,603
433,629
428,609
415,576
441,611
406,592
423,609
451,624
405,562
432,583
437,603
414,580
442,603
414,564
423,556
449,590
405,559
432,584
449,591
414,538
440,566
423,565
422,565
449,583
407,521
431,535
457,574
415,542
440,563
434,546
422,519
447,550
411,530
430,549
457,563
412,505
438,528
442,547
420,533
447,554
420,510
429,510
455,537
412,509
438,536
454,543
421,491
445,515
429,513
428,524
454,542
411,486
435,504
460,535
419,503
444,529
438,512
426,484
451,521
416,500
434,514
462,494
420,396
449,369
458,328
444,262
474,247
453,172
467,156
493,164
459,143
482,170
495,183
468,148
488,187
471,206
471,222
492,250
453,208
473,229
492,268
456,242
477,270
469,256
460,237
482,269
448,255
466,281
489,297
449,244
471,267
472,291
455,280
476,306
450,270
460,273
482,303
444,285
466,312
477,318
449,276
471,301
453,300
455,316
479,331
439,277
462,295
481,336
446,312
469,336
459,317
452,301
476,328
440,313
460,334
485,350
442,303
465,324
464,342
448,335
471,355
441,316
454,322
478,358
438,333
461,357
470,357
444,318
468,346
446,344
452,351
476,367
435,313
459,332
475,363
442,339
465,359
453,340
