431,416
457,442
440,417
439,397
464,426
424,398
447,430
470,446
430,390
453,414
444,419
437,419
462,447
424,396
444,399
470,431
428,404
453,434
452,430
435,396
459,422
429,405
444,423
469,442
426,387
451,408
458,434
433,425
458,445
434,405
441,398
466,425
425,393
449,431
465,443
433,394
456,422
439,422
440,428
465,449
423,391
447,403
470,441
431,417
455,441
446,428
437,399
461,429
424,419
443,458
468,503
422,472
444,513
440,558
421,574
444,619
407,587
420,603
445,647
399,622
424,659
432,663
404,621
431,650
403,640
412,659
439,684
392,622
418,641
435,670
401,647
429,676
408,648
409,626
437,656
392,628
419,659
444,676
400,610
428,634
417,637
410,636
438,658
396,604
419,612
448,645
401,609
428,639
427,627
410,592
437,617
401,596
419,618
447,638
400,575
427,593
433,613
409,596
437,625
409,582
419,576
446,606
402,573
429,604
444,614
410,557
437,581
417,580
420,587
447,610
401,549
428,564
449,595
410,563
437,590
426,568
419,540
446,567
406,536
428,565
458,586
411,523
437,540
434,550
419,545
446,570
411,518
428,523
454,550
410,521
436,549
442,546
419,497
445,514
418,471
431,447
461,420
423,307
453,279
470,267
448,213
476,215
461,179
466,160
490,190
454,179
475,222
494,251
458,213
478,242
466,253
460,270
482,298
444,253
464,266
488,301
447,275
469,307
465,302
452,271
475,301
442,286
457,312
482,332
441,279
464,302
468,319
447,312
471,335
445,296
454,291
478,326
438,303
461,335
474,345
445,297
468,321
449,318
451,330
476,353
436,298
458,313
477,348
441,327
465,355
454,338
448,314
471,337
435,318
455,349
481,371
438,316
461,333
457,345
445,343
468,365
435,323
451,323
475,359
436,336
459,369
464,366
442,323
466,345
440,338
449,356
474,378
432,326
455,343
467,369
438,350
462,377
443,349
445,337
469,368
429,344
453,377
473,395
435,338
458,360
448,366
442,370
466,390
428,341
449,340
475,372
433,351
457,377
456,369
441,336
465,359
433,347
448,373
473,393
432,340
455,358
461,378
439,364
463,391
438,353
446,349
470,383
430,356
454,391
469,401
437,348
462,368
444,367
445,379
470,402
