527,443
516,444
547,466
520,435
550,453
561,477
512,447
533,465
536,467
531,454
553,473
511,457
524,472
544,494
529,452
546,472
548,479
503,471
535,492
520,464
546,468
547,487
504,459
519,480
553,499
525,467
554,487
521,478
509,473
533,500
513,464
527,484
545,509
492,478
512,500
521,497
530,484
538,501
499,484
513,498
540,519
523,482
541,498
523,506
498,484
525,509
515,483
532,479
536,471
546,395
524,316
621,227
622,149
684,150
679,124
723,119
775,131
793,81
814,95
854,112
834,84
885,110
891,100
938,92
958,112
915,84
952,104
979,135
974,103
999,124
978,133
964,126
992,151
988,122
1004,137
1023,167
957,134
1002,170
992,177
975,153
1006,188
967,166
951,178
982,212
936,165
950,185
940,202
873,169
898,192
892,174
887,170
867,182
768,146
782,164
771,174
732,143
718,161
658,165
606,157
586,195
505,183
490,240
456,293
388,322
376,386
377,426
370,448
357,496
328,502
305,531
337,572
320,550
323,575
324,594
286,572
323,603
322,588
326,601
346,633
299,613
311,643
345,667
326,639
345,660
324,659
306,661
340,682
321,648
342,665
356,684
319,655
339,678
346,674
346,658
357,684
323,654
328,667
371,687
346,649
361,671
354,679
320,660
350,680
339,656
360,654
364,675
324,645
337,665
360,679
367,652
385,666
353,654
345,654
368,671
355,629
378,648
389,669
352,639
376,655
371,649
386,636
399,655
349,627
360,648
400,666
388,625
412,640
391,642
377,624
393,643
386,620
401,624
418,648
374,614
392,632
397,637
394,609
418,627
381,616
379,622
419,640
383,600
418,616
415,632
379,603
409,623
402,610
421,605
430,624
387,591
400,609
432,632
414,588
434,611
413,606
396,598
429,616
405,583
430,593
447,617
403,579
416,601
435,608
427,583
448,602
407,580
401,589
448,607
416,570
446,592
435,605
412,580
430,597
426,579
436,573
453,595
406,566
412,585
450,607
429,567
440,586
419,577
403,569
450,587
419,561
440,570
456,590
416,547
446,546
419,518
441,477
413,480
365,466
346,516
342,581
336,592
340,644
343,682
311,674
331,702
331,687
346,684
346,706
294,672
338,692
340,712
341,675
354,691
324,682
312,679
