401,447
472,468
472,403
479,416
432,429
372,428
441,455
468,414
498,411
461,445
376,419
402,448
474,448
478,402
480,421
391,423
380,440
455,459
472,405
492,416
443,442
387,425
421,456
465,432
488,411
474,439
378,414
400,442
468,460
476,401
487,423
410,433
370,436
438,456
454,408
484,409
464,444
372,416
406,451
465,445
496,408
475,427
379,420
388,435
458,452
460,398
489,413
441,432
385,419
442,430
472,377
503,336
478,329
419,271
434,261
536,244
532,162
573,159
474,145
479,148
553,158
587,101
633,108
613,144
552,126
593,155
666,140
717,108
717,136
629,127
640,160
723,188
761,139
763,154
729,180
662,180
734,213
788,186
830,180
802,213
693,196
729,235
822,249
836,202
852,226
764,234
733,253
814,281
811,227
829,240
791,277
708,254
748,289
788,274
815,252
787,278
687,257
676,287
761,306
752,244
721,268
680,281
638,284
667,309
717,266
736,260
706,289
620,266
638,308
690,313
692,272
672,293
618,284
556,299
622,322
610,270
589,284
570,322
442,309
451,349
466,343
438,351
386,410
263,421
248,483
290,521
295,474
299,496
234,519
193,530
266,564
283,525
310,535
284,572
199,554
230,585
300,580
314,544
308,570
217,562
226,586
299,603
318,546
326,562
277,581
220,566
272,597
318,567
334,547
314,576
231,553
257,584
333,589
328,537
337,557
271,560
250,568
311,589
330,532
358,537
328,573
248,544
292,575
336,559
355,528
353,549
270,533
284,557
360,572
357,512
368,527
323,546
273,537
334,559
362,519
391,513
373,543
284,517
314,545
374,547
392,502
393,520
313,516
304,527
365,550
381,495
403,503
376,529
296,510
345,542
389,519
403,488
396,519
312,499
319,532
418,549
413,489
414,496
354,510
323,513
374,536
404,485
423,482
403,510
322,492
350,522
420,514
429,467
400,490
338,485
331,507
404,528
406,465
429,478
397,498
338,490
388,512
430,481
451,458
437,479
331,469
379,494
444,519
451,451
453,466
391,479
355,490
426,510
444,461
479,463
440,490
359,471
398,495
458,493
465,455
465,464
372,453
381,477
459,481
457,435
481,453
430,479
373,455
431,478
465,445
494,433
473,469
384,443
427,472
480,486
