504,506
492,475
499,489
523,510
487,483
510,504
512,498
504,480
522,500
488,478
496,490
531,514
499,478
516,494
525,503
498,483
512,507
504,488
510,485
521,505
489,475
506,500
527,511
507,477
523,497
512,490
500,488
527,511
499,478
511,490
530,513
498,474
520,484
517,475
532,438
502,430
531,378
491,348
552,321
542,249
566,238
574,230
552,191
577,195
600,167
597,157
600,149
558,108
594,110
601,111
596,56
627,0
595,0
629,0
661,0
655,0
673,0
684,0
690,0
716,0
709,0
742,0
757,11
718,31
757,9
767,29
757,0
780,13
752,33
761,59
774,92
739,75
751,102
744,113
733,116
747,133
720,126
725,198
733,304
697,278
708,298
708,309
686,285
705,219
684,304
686,306
703,258
671,251
688,228
700,230
677,215
694,232
679,318
672,229
691,219
665,208
680,224
696,324
657,318
671,331
667,271
662,176
682,197
659,180
669,191
686,204
657,181
646,202
629,213
569,200
552,224
482,232
445,264
448,311
394,314
400,363
382,417
357,429
351,471
367,493
363,510
400,545
360,541
396,573
430,610
386,578
411,602
410,607
392,599
415,624
391,601
401,615
425,646
386,627
417,654
424,668
409,647
428,669
407,656
410,665
429,686
399,656
425,668
453,685
420,653
442,674
426,665
430,654
447,672
414,648
437,664
471,686
432,647
458,666
456,669
432,655
458,680
437,650
446,657
469,676
428,645
446,666
472,678
456,650
478,663
449,650
462,649
478,671
448,627
471,647
484,664
446,632
471,655
465,648
474,635
491,654
451,620
470,639
492,661
466,624
488,640
486,644
467,627
492,647
478,623
494,628
517,647
467,613
498,635
514,648
494,618
514,632
489,621
470,621
503,644
472,606
499,621
503,640
478,610
502,629
493,621
494,605
511,622
487,601
491,617
520,640
494,603
521,619
520,616
484,603
512,629
506,611
507,687
529,705
489,668
505,686
520,697
498,660
516,679
501,668
488,667
519,688
488,648
522,661
526,686
484,647
507,669
507,665
504,649
516,668
487,638
497,653
524,671
495,633
509,648
517,654
496,632
508,656
500,634
514,632
524,648
492,617
517,637
532,654
516,617
533,633
514,622
508,622
540,640
510,602
