0.52302,0.64696,0.29849,0.17815,2
0.51121,0.60935,0.28952,0.16717,2
0.51377,0.6307,0.286,0.18071,2
0.53647,0.69718,0.28042,0.16402,2
0.54645,0.6907,0.2853,0.15908,2
0.51068,0.62864,0.29365,0.17254,2
0.50947,0.64481,0.29776,0.17507,2
0.52349,0.6229,0.2983,0.16615,2
0.48786,0.63224,0.28656,0.17142,2
0.50402,0.62092,0.29428,0.1678,2
0.51155,0.64483,0.29757,0.1685,2
0.53515,0.66129,0.28947,0.16733,2
0.53912,0.64302,0.28128,0.16969,2
0.49713,0.63381,0.28883,0.17613,2
0.55108,0.62368,0.30269,0.18102,2
0.54477,0.68405,0.28727,0.1646,2
0.51475,0.69366,0.28838,0.16067,2
0.45698,0.69831,0.30131,0.24989,2
0.50091,0.64251,0.29553,0.25424,2
0.5138,0.62678,0.28284,0.24834,2
0.49574,0.65508,0.2818,0.24621,2
0.50182,0.64216,0.28728,0.24709,2
0.47241,0.69174,0.29137,0.2497,2
0.51575,0.063266,0.27866,0.063155,2
0.50665,0.64196,0.29016,0.25129,2
0.53089,0.62015,0.28872,0.24675,2
0.56013,0.59157,0.2963,0.25406,2
0.5583,0.6017,0.29466,0.25757,2
0.49826,0.63439,0.27558,0.2294,2
0.53245,0.62591,0.28502,0.24659,2
0.49146,0.66304,0.28787,0.24601,2
0.56351,0.58986,0.27735,0.24857,2
0.48102,0.66448,0.29932,0.24945,2
0.53375,0.6249,0.27755,0.24822,2
0.56597,0.58041,0.28368,0.23886,2
0.52221,0.62496,0.28949,0.25153,2
0.5341,0.62621,0.287,0.26118,2
0.51351,0.62533,0.26341,0.23278,2
0.4977,0.66452,0.28773,0.25968,2
0.53975,0.6122,0.27325,0.24741,2
0.57397,0.60607,0.27965,0.2538,2
0.53517,0.6283,0.28968,0.26041,2
0.53974,0.62296,0.28878,0.25491,2
0.53696,0.62035,0.2844,0.24444,2
0.54973,0.62465,0.29549,0.26771,2
0.52786,0.627,0.28693,0.24957,2
0.53202,0.6222,0.28068,0.24806,2
0.56541,0.58039,0.26679,0.23799,2
0.5629,0.58859,0.26116,0.23958,2
0.53495,0.62263,0.29074,0.25764,2
0.55152,0.61335,0.28325,0.25663,2
0.53803,0.63564,0.28397,0.24679,2
0.50621,0.63119,0.25796,0.22732,2
0.53744,0.62127,0.2856,0.25116,2
0.53616,0.62122,0.2852,0.25046,2
0.53284,0.60971,0.26768,0.23774,2
0.50563,0.65058,0.27516,0.25185,2
0.53865,0.62692,0.28634,0.25718,2
0.56316,0.59497,0.28837,0.25407,2
0.56551,0.60763,0.28625,0.25028,2
0.54398,0.59265,0.26153,0.23489,2
0.54954,0.62105,0.29366,0.2622,2
0.59029,0.55017,0.28407,0.24547,2
0.54122,0.62566,0.29184,0.24952,2
0.52871,0.61049,0.27019,0.24264,2
0.53555,0.61647,0.27878,0.25054,2
0.52546,0.61519,0.29526,0.25668,2
0.52333,0.62808,0.28927,0.25299,2
0.57214,0.57772,0.27178,0.24205,2
0.54133,0.61446,0.29406,0.26018,2
0.58218,0.57387,0.26024,0.23898,2
0.51983,0.63978,0.29281,0.26225,2
0.54723,0.62349,0.28918,0.25866,2
0.50915,0.64529,0.27882,0.25399,2
0.54024,0.63451,0.29105,0.25595,2
0.57182,0.58594,0.28194,0.24804,2
0.55416,0.60036,0.28986,0.25891,2
0.54019,0.60222,0.29443,0.24925,2
0.54019,0.60222,0.29443,0.24925,2
0.54287,0.60936,0.28086,0.24722,2
0.55932,0.60778,0.29387,0.25113,2
0.50123,0.65045,0.28243,0.2497,2
0.55561,0.6157,0.28747,0.25364,2
0.56279,0.61315,0.29676,0.26092,2
0.55878,0.62594,0.2917,0.25826,2
0.56007,0.58096,0.29075,0.24823,2
0.56325,0.60464,0.26725,0.24186,2
0.5485,0.61871,0.30984,0.26645,2
0.57957,0.63855,0.24749,0.24794,2
0.57605,0.57575,0.294,0.25157,2
0.54609,0.60399,0.2943,0.20027,2
0.56186,0.52067,0.29902,0.23678,2
0.54816,0.72491,0.29513,0.15859,2
0.5485,0.65718,0.29697,0.17447,2
0.57634,0.59547,0.29255,0.19074,2
0.57669,0.66724,0.29543,0.16703,2
0.43082,0.70688,0.21775,0.26052,5
0.53361,0.69303,0.21354,0.26713,5
0.50118,0.67765,0.2554,0.27956,5
0.42826,0.68619,0.23453,0.2555,5
0.40617,0.69514,0.24476,0.28957,5
0.42503,0.71169,0.2528,0.24368,5
0.4357,0.67024,0.26335,0.27107,5
0.46298,0.63099,0.26517,0.34306,5
0.43721,0.70809,0.24325,0.25029,5
0.42115,0.70099,0.23337,0.26591,5
0.44661,0.71033,0.24279,0.26209,5
0.51131,0.71274,0.22174,0.25163,5
0.46744,0.71588,0.26308,0.23006,5
0.49263,0.68252,0.29013,0.25608,5
0.43534,0.71111,0.27226,0.24839,5
0.46844,0.68189,0.23537,0.2567,5
0.50151,0.68926,0.26187,0.23745,5
0.47485,0.70453,0.25008,0.24529,5
0.52096,0.64511,0.27172,0.29927,5
0.46242,0.69441,0.25299,0.25537,5
0.44356,0.72029,0.27377,0.25749,5
0.50817,0.67399,0.28262,0.28139,5
0.48486,0.73119,0.28491,0.26254,5
0.49513,0.68173,0.24531,0.28332,5
0.5434,0.70855,0.28825,0.25394,5
0.38031,0.66985,0.25947,0.23885,5
0.37689,0.68324,0.23383,0.28911,5
0.43377,0.71269,0.27262,0.31713,5
0.30254,0.73399,0.22461,0.29555,5
0.29745,0.73154,0.23393,0.28335,5
0.45739,0.68205,0.30205,0.26589,5
0.4667,0.67867,0.30529,0.27602,5
0.4667,0.67867,0.30529,0.27602,5
0.47246,0.65474,0.32323,0.27603,5
0.43871,0.67504,0.24578,0.27864,5
0.42617,0.69668,0.26852,0.26489,5
0.52763,0.68431,0.31074,0.28428,5
0.45229,0.61365,0.28321,0.29215,5
0.47801,0.74664,0.25162,0.30427,5
0.51802,0.6921,0.33684,0.35193,5
0.46453,0.68593,0.25707,0.28702,5
0.44052,0.71003,0.24665,0.33875,5
0.47096,0.74097,0.32111,0.28744,5
0.46456,0.74305,0.28296,0.29087,5
0.49192,0.72293,0.27607,0.33356,5
0.39021,0.74959,0.28376,0.27604,5
0.50501,0.71592,0.31039,0.29928,5
0.44296,0.73967,0.28234,0.28313,5
0.41561,0.71891,0.2716,0.28549,5
0.47271,0.68888,0.2409,0.28272,5
0.48815,0.73092,0.23849,0.31238,5
0.63585,0.72641,0.17423,0.30946,5
0.4275,0.73441,0.22625,0.25534,5
0.47087,0.69285,0.23321,0.28335,5
0.43974,0.70478,0.24739,0.26534,5
0.44208,0.71257,0.27343,0.31131,5
0.5627,0.70434,0.20645,0.30338,5
0.56123,0.62816,0.23342,0.30142,5
0.57576,0.73809,0.17768,0.24942,5
0.46888,0.72059,0.22533,0.26254,5
0.47368,0.69645,0.23895,0.31007,5
0.51161,0.66359,0.25148,0.33106,5
0.47612,0.73174,0.2251,0.30365,5
0.48563,0.69702,0.24728,0.31539,5
0.63991,0.72035,0.2198,0.29212,5
0.45757,0.68734,0.21695,0.25168,5
0.43517,0.68359,0.26118,0.30145,5
0.5078,0.69264,0.26074,0.26741,5
0.47704,0.65795,0.22842,0.2914,5
0.55374,0.67277,0.24964,0.32421,5
0.43187,0.72168,0.26503,0.2556,5
0.45188,0.68872,0.26241,0.26988,5
0.45228,0.70729,0.26977,0.28109,5
0.55777,0.64465,0.23554,0.29112,5
0.515,0.69367,0.27261,0.29685,5
0.48087,0.75147,0.23912,0.26878,5
0.4602,0.70273,0.24835,0.299,5
0.48881,0.6586,0.28473,0.32927,5
0.43128,0.71004,0.27367,0.28993,5
0.40228,0.71393,0.27119,0.30035,5
0.47033,0.70632,0.28774,0.28899,5
0.52032,0.66686,0.28597,0.32077,5
0.47913,0.74082,0.27784,0.31263,5
0.42886,0.73039,0.269,0.30123,5
0.38578,0.74552,0.25072,0.31439,5
0.4626,0.76588,0.23897,0.31825,5
0.4488,0.7207,0.25352,0.29916,5
0.43329,0.73792,0.25461,0.28684,5
0.46449,0.74991,0.26389,0.32826,5
0.43772,0.75227,0.24741,0.29769,5
0.43772,0.75227,0.24741,0.29769,5
0.44742,0.75011,0.28265,0.3165,5
0.42145,0.75621,0.22437,0.31982,5
0.49132,0.67163,0.25715,0.28972,5
0.4696,0.71309,0.26543,0.30754,5
0.4113,0.7309,0.236,0.3037,5
0.44624,0.74059,0.27318,0.30656,5
0.45656,0.7078,0.23614,0.24732,5
0.42764,0.7595,0.23511,0.31703,5
0.63053,0.70381,0.19442,0.30208,5
0.68904,0.47636,0.25644,0.17119,1
0.66682,0.49275,0.26784,0.13799,1
0.54284,0.6749,0.287,0.20728,1
0.62132,0.608,0.27818,0.1788,1
0.62132,0.608,0.27818,0.1788,1
0.65352,0.40414,0.2788,0.1521,1
0.65352,0.40414,0.2788,0.1521,1
0.53964,0.59441,0.23922,0.16394,1
0.62924,0.67521,0.27245,0.15999,1
0.60917,0.79922,0.26012,0.15812,1
0.66294,0.7613,0.29295,0.26471,1
0.59577,0.83429,0.28406,0.22019,1
0.57868,0.70653,0.28947,0.20239,1
0.60504,0.55452,0.29534,0.29682,1
0.54135,0.85771,0.27249,0.19821,1
0.56596,0.86045,0.27951,0.13901,1
0.66134,0.54628,0.29721,0.18958,1
0.54725,0.68264,0.27532,0.21833,1
0.51934,0.57874,0.24806,0.24427,1
0.56863,0.57731,0.26717,0.30211,1
0.57834,0.83186,0.28258,0.18085,1
0.62905,0.65179,0.28628,0.2368,1
0.59179,0.44309,0.27972,0.16901,1
0.66004,0.4881,0.28599,0.29406,1
0.65351,0.53173,0.29773,0.2708,1
0.6231,0.58229,0.27268,0.29038,1
0.64789,0.55758,0.2706,0.26488,1
0.6737,0.49956,0.29373,0.29199,1
0.60923,0.53152,0.2738,0.28718,1
0.63033,0.51008,0.27753,0.29076,1
0.62174,0.3633,0.28357,0.18608,1
0.63986,0.44426,0.28076,0.22389,1
0.59816,0.52026,0.28559,0.18002,1
0.65174,0.79299,0.28177,0.2231,1
0.63384,0.35846,0.29711,0.1463,1
0.67701,0.49234,0.27642,0.27579,1
0.61667,0.5628,0.27502,0.2194,1
0.60474,0.35081,0.27282,0.14125,1
0.62656,0.34815,0.25548,0.20137,1
0.60699,0.80072,0.27713,0.16813,1
0.6386,0.74979,0.28569,0.18377,1
0.60903,0.77684,0.28205,0.16057,1
0.68124,0.68215,0.29487,0.16244,1
0.65834,0.59845,0.28028,0.18716,1
0.58773,0.62007,0.27242,0.19227,1
0.58564,0.68362,0.27212,0.17371,1
0.58882,0.63121,0.275,0.19406,1
0.61163,0.79556,0.25876,0.1427,1
0.56261,0.39736,0.27448,0.25209,1
0.58814,0.49542,0.31891,0.31181,1
0.63093,0.35731,0.32087,0.23133,1
0.61826,0.29529,0.31316,0.19533,1
0.57921,0.20822,0.28512,0.10978,1
0.63985,0.36347,0.31511,0.17766,1
0.68847,0.38479,0.30218,0.19014,1
0.52095,0.25237,0.26054,0.17519,1
0.55228,0.38667,0.28206,0.17028,1
0.58313,0.38991,0.25186,0.20826,1
0.60508,0.54277,0.28565,0.18319,1
0.60605,0.44902,0.29582,0.23538,1
0.60605,0.44902,0.29582,0.23538,1
0.66095,0.63866,0.32893,0.26841,1
0.59864,0.32825,0.28902,0.18597,1
0.64111,0.44398,0.29094,0.25752,1
0.65219,0.66075,0.31077,0.18773,1
0.59696,0.52704,0.28087,0.28346,1
0.62483,0.76412,0.30397,0.25606,1
0.5876,0.58798,0.28075,0.31281,1
0.6181,0.37295,0.29735,0.22528,1
0.6325,0.62519,0.29471,0.32832,1
0.6268,0.48078,0.31084,0.27366,1
0.65465,0.5252,0.29314,0.25041,1
0.69184,0.5837,0.30991,0.25634,1
0.66919,0.25477,0.31183,0.13416,1
0.70186,0.54981,0.28543,0.25422,1
0.66445,0.5513,0.29769,0.22906,1
0.62948,0.4996,0.27598,0.22652,1
0.60341,0.55292,0.27941,0.25033,1
0.68093,0.37822,0.30931,0.20883,1
0.60686,0.61366,0.29875,0.32679,1
0.67207,0.33705,0.29768,0.21952,1
0.6429,0.40973,0.30432,0.18322,1
0.64599,0.51345,0.28361,0.24049,1
0.68801,0.43313,0.27376,0.22146,1
0.66215,0.41549,0.29573,0.21825,1
0.64887,0.48493,0.28866,0.20376,1
0.64156,0.47915,0.286,0.22695,1
0.62642,0.48572,0.29336,0.26128,1
0.63161,0.46293,0.27715,0.21526,1
0.63231,0.47215,0.27858,0.2366,1
0.6402,0.51814,0.2808,0.24314,1
0.62057,0.47706,0.28277,0.22182,1
0.6535,0.46317,0.28654,0.24817,1
0.64794,0.48904,0.27381,0.24533,1
0.6543,0.52332,0.298,0.25123,1
0.64169,0.56204,0.29542,0.23834,1
0.59702,0.56522,0.29359,0.27093,1
0.65121,0.57219,0.29662,0.22394,1
0.65543,0.50638,0.28633,0.25534,1
0.64258,0.51767,0.27189,0.25876,1
0.67077,0.65093,0.18876,0.23831,3
0.64648,0.70406,0.19903,0.22112,3
0.56172,0.66489,0.21608,0.25392,3
0.52429,0.6901,0.21701,0.23406,3
0.55901,0.63585,0.2515,0.25362,3
0.55609,0.66445,0.23619,0.22734,3
0.56531,0.67166,0.2165,0.23334,3
0.4808,0.69887,0.20169,0.20436,3
0.5172,0.64861,0.22426,0.26032,3
0.53477,0.6742,0.23852,0.23477,3
0.50292,0.69468,0.22034,0.23036,3
0.71265,0.67446,0.20774,0.2256,3
0.64644,0.66333,0.20316,0.25187,3
0.54235,0.69811,0.24272,0.22197,3
0.55173,0.67633,0.24046,0.25477,3
0.63665,0.70734,0.223,0.21855,3
0.70298,0.6888,0.2039,0.2348,3
0.5096,0.66085,0.22384,0.27145,3
0.5471,0.69625,0.22841,0.24217,3
0.63323,0.6598,0.23908,0.23148,3
0.58799,0.6422,0.2302,0.27385,3
0.59958,0.67746,0.21435,0.23245,3
0.53053,0.67061,0.23372,0.24418,3
0.60255,0.68764,0.22968,0.23038,3
0.61223,0.69297,0.168,0.24227,3
0.60335,0.64778,0.10714,0.23467,3
0.66469,0.68691,0.18855,0.21424,3
0.67375,0.66349,0.15089,0.23142,3
0.62518,0.64962,0.21005,0.22744,3
0.66085,0.66823,0.15854,0.2414,3
0.60829,0.6829,0.18752,0.2422,3
0.64596,0.64793,0.18709,0.2309,3
0.55632,0.70407,0.2168,0.2312,3
0.59711,0.68252,0.17403,0.23955,3
0.55214,0.67388,0.23762,0.22369,3
0.55179,0.69399,0.20918,0.22422,3
0.52346,0.64951,0.19672,0.25709,3
0.70284,0.69472,0.21244,0.21963,3
0.6792,0.66763,0.20547,0.21005,3
0.52021,0.61421,0.19296,0.23844,3
0.63371,0.64954,0.15599,0.23302,3
0.58213,0.64214,0.18944,0.25309,3
0.53379,0.67716,0.20405,0.23714,3
0.48814,0.61556,0.21591,0.25372,3
0.63884,0.61946,0.18173,0.24408,3
0.68475,0.59792,0.17644,0.27338,3
0.55074,0.6,0.19861,0.26066,3
0.65577,0.67756,0.16106,0.24988,3
0.38182,0.60131,0.14412,0.2467,3
0.46548,0.57507,0.13648,0.24423,3
0.69463,0.67911,0.20263,0.24989,3
0.47381,0.65698,0.11019,0.24529,3
0.71311,0.66275,0.18462,0.22715,3
0.63034,0.63925,0.19069,0.23847,3
0.57246,0.67462,0.13147,0.25293,3
0.50264,0.6933,0.11781,0.20469,3
0.32728,0.67058,0.16216,0.2049,3
0.56346,0.62324,0.21432,0.26256,3
0.727,0.69967,0.22561,0.21195,3
0.42017,0.6197,0.14564,0.23067,3
0.54301,0.62334,0.22204,0.24382,3
0.53442,0.6045,0.22354,0.26584,3
0.58424,0.61036,0.2553,0.2517,3
0.62916,0.62865,0.2196,0.25011,3
0.48289,0.64592,0.21629,0.27407,3
0.59235,0.6493,0.11925,0.26628,3
0.46367,0.658,0.086432,0.25644,3
0.59281,0.64137,0.12747,0.24125,3
0.62181,0.59769,0.20569,0.24481,3
0.60357,0.54973,0.23047,0.24506,3
0.52363,0.656,0.22509,0.23439,3
0.52422,0.61623,0.20111,0.25011,3
0.59938,0.66623,0.23795,0.26644,3
0.55481,0.58429,0.23445,0.25718,3
0.60772,0.62744,0.22324,0.23819,3
0.66278,0.66559,0.26572,0.25156,3
0.46723,0.71381,0.21644,0.2526,3
0.6011,0.62072,0.17684,0.25365,3
0.52379,0.62547,0.10295,0.23075,3
0.61464,0.66314,0.23425,0.22961,3
0.53531,0.63222,0.16894,0.25793,3
0.58777,0.62714,0.19773,0.24663,3
0.57649,0.68794,0.23136,0.26613,3
0.5931,0.69116,0.2193,0.23534,3
0.7343,0.61328,0.14513,0.23168,3
0.62687,0.59885,0.148,0.25914,3
0.58201,0.64526,0.2596,0.26661,3
0.64235,0.63812,0.26145,0.22816,3
0.39229,0.64553,0.1566,0.25317,3
0.56935,0.68014,0.19127,0.22945,3
0.55494,0.63786,0.23459,0.24596,3
0.61415,0.62116,0.23215,0.23389,3
0.63844,0.63745,0.23941,0.23082,3
0.60477,0.63878,0.2513,0.23263,3
0.61088,0.61309,0.25251,0.246,3
0.66083,0.59248,0.22644,0.23363,3
0.60804,0.59085,0.22067,0.24986,3
0.67021,0.65938,0.27549,0.20611,3
0.64788,0.64708,0.22954,0.20717,3
0.62781,0.61638,0.20687,0.23327,3
