503,507
503,517
451,513
463,528
491,512
494,501
503,514
469,502
454,525
502,523
482,496
536,498
480,508
469,516
471,526
489,498
499,505
492,520
455,513
457,526
476,519
504,504
492,510
457,514
453,527
467,528
485,505
504,509
477,512
425,500
513,480
530,429
579,400
600,398
605,394
618,418
631,418
673,407
671,432
634,432
627,455
640,471
650,442
665,449
648,458
592,461
618,476
636,463
647,451
640,459
598,460
579,482
617,481
634,450
632,460
609,464
577,473
604,483
610,453
633,454
622,473
572,464
593,485
597,466
638,455
623,466
584,460
572,478
612,488
607,459
564,468
472,476
389,480
337,484
300,457
273,455
234,475
164,484
135,505
143,510
146,505
145,523
98,534
89,558
94,565
130,547
127,542
109,556
76,562
79,567
107,550
118,547
111,549
79,553
80,561
106,553
126,540
144,539
115,542
111,552
133,559
151,535
182,534
158,533
127,545
151,549
162,537
198,528
183,532
170,537
160,548
181,540
202,523
221,526
183,529
182,543
191,547
222,518
243,526
220,527
207,536
205,542
227,529
255,517
252,530
203,529
216,542
224,543
262,522
266,525
239,526
232,536
249,545
261,518
290,516
277,530
240,525
244,537
259,526
294,517
294,517
262,521
251,535
275,536
300,511
315,515
280,523
259,526
278,540
302,518
324,512
302,516
346,515
361,514
456,491
547,459
625,450
658,446
700,456
768,461
822,426
861,432
835,453
799,451
811,469
793,453
819,450
811,467
764,461
761,484
787,488
789,461
790,471
763,478
734,482
760,505
750,461
785,472
767,492
726,490
734,501
742,483
762,472
756,491
700,475
702,503
720,512
723,473
744,487
688,492
673,499
686,511
701,484
708,484
715,500
664,493
659,506
680,503
698,484
690,497
662,492
625,509
665,517
663,487
686,494
655,501
626,501
639,515
644,501
680,490
673,501
607,497
632,515
639,508
665,491
678,498
631,494
601,501
636,521
634,478
653,493
667,492
591,489
606,513
633,487
640,475
659,488
574,476
604,505
617,505
622,477
643,484
579,487
572,494
575,504
607,469
615,476
620,490
570,482
584,495
604,485
620,477
606,483
553,473
559,495
561,501
594,471
605,482
504,492
428,505
