500,536
491,526
501,540
490,517
481,519
518,537
478,507
505,530
523,535
507,504
506,520
499,515
500,514
523,526
514,493
521,509
532,521
521,496
529,514
538,496
507,496
538,510
497,491
539,499
537,521
515,486
518,508
520,507
509,499
538,515
504,492
520,505
522,526
515,503
521,524
530,530
517,508
518,528
489,518
510,526
525,543
496,514
514,526
527,547
512,523
529,543
512,527
523,532
536,547
529,521
531,536
546,550
522,524
533,539
524,529
528,534
546,552
521,528
540,537
538,556
527,531
544,549
525,536
509,528
533,558
510,526
509,545
558,566
510,517
536,555
523,540
514,537
538,550
504,532
515,541
513,554
498,537
512,558
502,560
485,533
526,550
474,534
495,551
510,559
490,531
506,528
511,545
490,524
532,553
499,528
526,529
501,552
505,517
518,538
520,557
514,526
530,531
507,539
526,527
551,548
514,518
521,534
559,546
503,517
548,539
514,544
523,519
523,541
499,520
525,534
540,546
522,516
519,532
541,534
509,521
543,536
528,500
516,516
543,537
523,503
530,523
534,526
521,505
535,514
524,499
521,512
564,522
520,486
537,509
542,518
519,501
542,523
510,501
531,496
511,521
524,492
531,506
541,521
512,495
512,514
525,502
512,505
525,522
493,487
498,511
533,516
478,501
520,516
484,520
510,501
500,522
493,503
492,515
528,537
509,492
486,522
520,519
506,517
522,527
499,499
504,517
519,528
477,515
515,533
475,537
539,511
469,543
522,523
505,526
536,546
495,511
513,525
513,537
507,522
504,542
513,523
501,527
523,532
480,509
501,526
508,537
488,515
504,515
481,524
501,514
536,525
467,500
508,511
516,527
516,503
512,519
540,510
498,503
534,517
511,494
533,509
539,530
521,494
533,517
522,516
516,504
534,517
511,492
512,505
528,527
511,502
519,526
547,528
521,502
524,530
523,521
518,524
543,546
506,512
509,534
509,538
498,524
534,538
493,525
523,518
510,533
513,509
517,528
535,543
496,507
520,537
492,516
517,526
517,532
533,486
476,528
543,536
496,500
512,518
528,515
485,505
531,520
480,513
523,523
504,542
514,515
503,525
524,521
515,520
535,533
502,501
526,519
509,536
505,512
520,518
