498,538
501,575
501,549
494,533
519,550
483,520
505,561
551,564
498,553
493,546
512,530
503,533
538,579
498,538
514,536
532,546
509,519
515,565
520,548
507,500
524,452
509,343
497,311
556,326
475,311
514,341
519,372
505,393
529,446
501,443
512,447
525,463
489,456
528,498
533,524
500,498
519,506
516,504
503,520
537,558
490,514
524,535
531,540
517,527
523,560
521,545
517,543
523,538
510,517
530,544
556,565
513,553
551,539
519,532
533,536
531,558
527,547
513,545
536,539
512,522
530,557
532,592
510,532
536,548
500,540
526,543
529,588
524,552
518,530
539,532
508,520
539,553
524,525
526,482
525,407
518,311
546,332
560,370
541,354
562,375
538,394
549,415
568,458
533,448
550,455
559,470
529,466
569,506
542,518
542,496
543,509
527,498
532,523
563,553
522,531
553,521
551,535
529,524
552,576
543,540
526,542
550,545
529,520
550,541
543,578
537,545
528,548
547,518
525,537
547,563
500,544
547,532
508,566
582,523
543,578
533,574
535,526
544,535
522,519
541,556
549,572
532,560
543,539
557,546
540,539
568,571
537,553
545,541
561,541
529,528
555,562
572,582
522,537
569,536
524,529
562,534
554,582
545,541
555,542
564,545
556,525
559,571
569,537
543,535
575,532
537,514
569,537
611,561
594,511
538,552
604,534
639,529
599,541
622,515
590,524
617,523
587,510
552,550
527,564
454,560
455,559
456,555
473,563
486,597
472,569
474,545
502,563
484,566
501,563
484,571
491,563
496,558
480,533
494,550
514,578
475,539
482,562
486,544
479,551
492,566
470,547
447,553
566,532
566,492
648,508
631,524
615,494
632,490
620,479
604,511
637,519
597,509
616,492
636,516
603,490
631,521
598,506
612,491
615,516
607,476
595,509
641,528
594,510
590,498
609,493
586,489
608,550
605,498
617,493
605,516
607,479
580,528
623,518
586,499
601,501
600,475
583,509
619,533
606,495
576,498
639,503
574,496
615,531
594,513
557,510
597,512
592,492
607,518
586,566
608,507
576,515
570,513
584,514
581,541
551,519
553,514
579,525
556,500
567,533
570,530
551,509
578,512
557,492
583,514
604,544
576,505
584,504
601,496
576,491
632,516
