515,509
534,525
542,528
521,513
531,529
511,524
520,527
534,540
503,516
525,527
532,544
511,522
526,541
521,519
516,516
527,540
513,511
521,522
557,533
505,500
514,519
518,520
525,504
524,517
518,493
516,496
522,520
493,500
512,514
495,502
524,479
516,506
507,490
477,503
544,507
493,481
522,489
520,509
513,490
526,505
520,489
521,487
524,508
512,481
522,496
547,508
508,479
533,496
516,497
526,492
540,508
517,477
518,495
547,515
523,493
542,509
536,508
528,495
529,522
518,500
524,513
557,530
515,497
535,513
525,531
527,518
540,526
520,509
517,515
534,535
506,508
538,520
544,538
511,515
519,535
512,518
522,518
530,532
498,504
505,523
520,546
514,517
516,532
513,516
514,510
520,527
498,507
527,517
540,532
514,504
527,520
525,531
517,506
535,530
525,495
510,515
548,531
507,506
542,518
539,520
522,501
539,513
512,503
531,497
534,517
508,485
518,501
524,524
507,505
526,510
513,502
521,495
518,522
504,483
502,484
555,509
504,477
501,513
514,509
505,485
524,506
503,477
504,489
541,509
503,480
536,491
533,496
523,483
530,504
518,490
540,495
554,508
511,480
538,496
538,509
524,497
545,505
528,493
530,496
546,513
523,488
544,503
553,519
518,489
543,510
527,507
514,505
561,517
509,494
529,509
540,534
512,504
541,519
530,525
517,503
536,527
514,506
515,521
536,534
508,499
535,516
527,524
523,508
543,523
518,506
520,510
538,528
508,509
538,518
538,536
526,504
529,527
520,515
526,515
541,530
514,503
523,517
528,542
510,521
532,532
521,518
516,514
532,534
502,509
527,524
544,532
508,505
514,521
530,523
508,516
529,520
517,494
509,506
519,524
513,504
517,510
528,511
496,495
544,513
478,503
547,488
520,517
535,489
523,494
530,508
511,488
538,502
512,486
519,489
541,507
499,486
527,497
545,511
516,480
535,498
520,503
523,494
549,509
513,485
532,503
541,525
517,502
529,514
531,517
520,498
530,520
512,510
540,512
543,528
523,494
531,515
531,529
523,509
545,525
513,508
526,510
534,529
509,506
534,518
551,521
505,481
509,474
519,427
486,375
513,371
495,360
524,393
542,429
521,419
546,442
