527,489
469,476
397,423
461,442
491,450
512,473
485,485
376,418
426,431
485,470
526,461
512,487
422,442
410,421
478,455
488,450
521,477
476,483
391,419
439,440
485,453
516,467
511,482
396,422
424,432
512,470
503,457
513,485
447,452
380,414
465,448
480,447
514,471
488,478
403,420
433,432
504,455
522,462
515,476
415,421
416,422
495,456
486,412
486,407
421,363
360,296
416,299
457,285
486,293
466,290
359,224
392,231
474,258
500,258
498,275
409,230
402,220
458,251
513,248
519,274
482,268
413,217
460,237
517,253
543,272
506,282
441,222
442,232
535,269
554,269
553,294
479,263
427,235
521,268
554,262
587,295
547,304
457,241
485,264
555,290
579,304
562,325
484,263
456,266
526,307
557,302
567,329
497,315
448,274
504,306
543,309
567,343
547,348
442,284
476,301
541,337
565,340
557,356
465,311
448,297
509,335
540,332
556,369
499,361
436,307
494,331
524,342
565,369
531,379
442,312
456,325
533,367
558,368
537,391
473,353
438,325
497,358
521,353
552,390
517,393
432,326
467,347
527,369
547,382
527,399
438,336
443,340
527,379
536,367
526,377
453,344
409,297
451,334
472,377
510,468
460,527
361,498
374,544
464,586
456,594
462,612
388,559
353,545
459,587
453,581
469,613
405,600
356,539
396,565
448,572
479,596
449,606
365,535
392,543
454,584
477,576
477,601
392,555
363,529
445,560
448,556
483,591
449,593
354,518
409,536
465,556
482,573
473,586
372,517
381,518
469,557
476,548
481,578
413,549
373,507
440,536
469,535
504,565
473,573
380,499
406,510
483,539
506,547
504,566
405,509
407,500
470,533
494,525
502,556
451,541
376,485
440,511
476,524
513,545
476,557
379,482
391,486
473,533
487,526
494,551
411,509
394,476
449,513
475,502
502,531
463,533
383,460
429,482
495,502
508,520
502,530
394,462
410,464
489,499
496,496
517,524
451,501
386,458
464,486
485,483
525,513
491,516
403,455
437,456
504,489
523,501
520,517
430,456
415,450
493,479
516,473
536,509
486,499
404,436
462,462
493,481
529,493
502,507
410,435
428,447
510,488
514,486
534,498
427,466
412,432
490,466
461,462
594,488
501,492
369,433
