470,465
441,427
488,464
492,468
525,511
502,493
430,425
460,447
501,481
523,497
519,498
436,433
438,429
501,475
497,480
520,504
483,474
428,419
471,451
489,469
513,500
499,496
420,424
447,437
492,482
508,485
517,495
451,445
432,421
491,467
493,474
515,507
495,495
436,421
470,445
507,474
525,487
510,494
437,423
439,430
511,482
500,482
507,494
460,461
436,420
481,460
500,471
524,505
517,502
426,427
457,441
505,480
502,485
521,490
423,401
396,344
434,345
417,300
416,276
378,225
342,152
366,174
409,205
429,232
435,237
366,180
392,190
457,244
488,260
494,277
448,239
434,209
472,246
503,264
526,294
510,286
429,216
455,236
508,274
516,292
513,294
433,231
456,227
502,273
511,278
538,301
490,271
473,222
494,254
513,276
545,310
535,306
441,235
471,247
528,297
528,310
539,324
479,275
447,255
491,300
507,315
514,347
501,334
426,264
457,290
499,334
528,363
508,372
444,302
442,302
509,358
491,369
511,396
472,367
419,325
475,374
512,415
528,446
527,419
459,322
509,326
537,377
574,420
556,468
478,447
440,452
506,517
513,552
524,597
498,582
441,508
480,538
496,565
525,592
506,593
432,513
433,511
504,572
510,583
520,606
463,559
433,514
479,558
498,569
513,607
493,600
410,517
446,537
487,576
503,599
500,605
428,533
441,522
495,573
502,580
515,611
463,575
417,512
449,545
470,567
495,600
480,597
404,514
424,519
491,573
497,582
495,600
442,541
431,509
480,549
490,559
514,595
490,584
427,499
459,516
502,555
512,576
502,582
430,503
436,503
498,555
496,558
504,584
461,545
415,487
465,525
480,541
500,573
486,566
415,478
435,499
486,547
495,557
499,572
428,504
420,482
474,520
482,536
509,567
479,548
417,476
461,497
488,526
512,555
497,553
425,463
442,474
495,529
497,533
524,557
462,504
432,464
478,507
495,518
515,553
509,538
429,459
466,475
497,517
518,538
510,545
436,464
440,452
500,504
515,511
522,543
486,513
435,449
476,475
493,498
521,526
521,520
446,436
467,450
516,508
531,509
532,529
462,464
452,424
501,473
515,487
546,519
522,514
446,433
470,454
507,488
528,512
519,520
447,438
459,439
